id,Year,Field,Variety,Kg_He,Area_He,B1_stdev,B2_stdev,B3_stdev,B4_stdev,B5_stdev,B6_stdev,B7_stdev,B8_stdev,B8A_stdev,B9_stdev,B10_stdev,B11_stdev,B12_stdev,EVI_stdev,GNDVI_stdev,NDMI_stdev,NDVI_stdev,VH_stdev,VV_stdev,min_Temp,max_Temp,mean_Temp,sum_Temp,median_Temp,stdv_Temp,min_Hum,max_Hum,mean_Hum,sum_Hum,median_Hum,stdv_Hum,min_GGD,max_GGD,mean_GGD,sum_GGD,median_GGD,stdv_GGD,min_Evapo,max_Evapo,mean_Evapo,sum_Evapo,median_Evapo,stdv_Evapo,N.Unit.He,K20.Unit.He,P.Unit.He,CaO.Unit.He,MgO.Unit.He
1,2018,THOMPSON 00,THOMPSON,42209.0201385266,9.6,0.00752137927338481,0.00643124477937818,0.0057688532397151,0.00769459875300527,0.00753269717097282,0.0695090293884277,0.0991549640893936,0.0981961339712143,0.0988275706768036,0.0906699076294899,0.0995013788342476,0.015121447853744,0.01952282525599,0.162173673510551,0.0961543023586273,0.153306111693382,0.118771195411682,1.38791036605835,1.38425195217133,10.43125,21.9229166666667,16.9148132580937,1556.16281974462,16.8854166666667,2.88509656284901,43.6875,92.5454545454545,67.4713483107124,6207.36404458554,67.90625,9.45797967774033,10.43,21.92,16.9152173913043,1556.2,16.885,2.88523771213368,0,6.12,4.28597826086957,394.31,4.7,1.08493789743029,42,60,40,29.5,45
2,2018,THOMPSON 07,THOMPSON,37818.0558368301,3.4,0.0134788891300559,0.011913656257093,0.00631629396229982,0.0198479406535625,0.00835567340254784,0.0839562192559242,0.1136759147048,0.114827819168568,0.112711168825626,0.114650562405586,0.113371647894382,0.0172561928629875,0.0329437702894211,0.204391419887543,0.111108370125294,0.20218899846077,0.182011976838112,1.42056810855865,1.27722835540771,10.43125,21.9229166666667,16.9148132580937,1556.16281974462,16.8854166666667,2.88509656284901,43.6875,92.5454545454545,67.4713483107124,6207.36404458554,67.90625,9.45797967774033,10.43,21.92,16.9152173913043,1556.2,16.885,2.88523771213368,0,6.12,4.28597826086957,394.31,4.7,1.08493789743029,42,60,40,29.5,45
3,2018,THOMPSON 08,THOMPSON,47094.339901664,3.4,0.0130545115098357,0.0116359572857618,0.00647990545257926,0.0192105248570442,0.00868426635861397,0.0690740495920181,0.0943613946437836,0.0916803479194641,0.0912665128707886,0.0993166342377663,0.13712802529335,0.0292950514703989,0.0405845977365971,0.173214837908745,0.0967993512749672,0.202847391366959,0.162234455347061,1.4161319732666,1.39683938026428,10.43125,21.9229166666667,16.9148132580937,1556.16281974462,16.8854166666667,2.88509656284901,43.6875,92.5454545454545,67.4713483107124,6207.36404458554,67.90625,9.45797967774033,10.43,21.92,16.9152173913043,1556.2,16.885,2.88523771213368,0,6.12,4.28597826086957,394.31,4.7,1.08493789743029,42,60,40,29.5,45
4,2018,THOMPSON 96,THOMPSON,39653.8641769946,9.5,0.0128178549930453,0.0110609456896782,0.00600493978708982,0.0179131273180246,0.00779222045093775,0.0771457478404045,0.104933574795723,0.104938983917236,0.103044532239437,0.108868032693863,0.435334056615829,0.0227534472942352,0.0354491323232651,0.187382936477661,0.099851205945015,0.202510237693787,0.164323523640633,1.51876986026764,1.47929155826569,10.43125,21.9229166666667,16.9148132580937,1556.16281974462,16.8854166666667,2.88509656284901,43.6875,92.5454545454545,67.4713483107124,6207.36404458554,67.90625,9.45797967774033,10.43,21.92,16.9152173913043,1556.2,16.885,2.88523771213368,0,6.12,4.28597826086957,394.31,4.7,1.08493789743029,42,60,40,29.5,45
5,2018,CRIMSON 99-00,CRIMSON,48920.0149331063,12.2,0.0107901021838188,0.00910026859492064,0.00478213233873248,0.0166672021150589,0.00732950819656253,0.0865572839975357,0.114474825561047,0.111727617681026,0.110450319945812,0.104832962155342,0.12124615162611,0.0254324749112129,0.0366816818714142,0.191293597221375,0.0855631604790688,0.202903941273689,0.149370536208153,1.47262859344482,1.36395585536957,10.43125,21.9229166666667,16.9148132580937,1556.16281974462,16.8854166666667,2.88509656284901,43.6875,92.5454545454545,67.4713483107124,6207.36404458554,67.90625,9.45797967774033,10.43,21.92,16.9152173913043,1556.2,16.885,2.88523771213368,0,6.12,4.28597826086957,394.31,4.7,1.08493789743029,80,160,40,32,80
6,2018,CRIMSON 04,CRIMSON,45584.6351038506,2.4,0.0126445898786187,0.0105511341243982,0.00574065838009119,0.0167213696986437,0.00737397326156497,0.0805008187890053,0.106671653687954,0.106432095170021,0.10407817363739,0.102082066237926,0.215431585907936,0.0184647813439369,0.0312931947410107,0.182249516248703,0.0887501314282417,0.181126937270164,0.144526749849319,1.50851929187775,1.43283998966217,10.43125,21.9229166666667,16.9148132580937,1556.16281974462,16.8854166666667,2.88509656284901,43.6875,92.5454545454545,67.4713483107124,6207.36404458554,67.90625,9.45797967774033,10.43,21.92,16.9152173913043,1556.2,16.885,2.88523771213368,0,6.12,4.28597826086957,394.31,4.7,1.08493789743029,80,160,30,32,40
7,2018,TIMCO 14 CR,TIMCO,48340.1290910048,4.1,0.0177172794938087,0.0193942002952099,0.0157349556684494,0.0327400751411915,0.0221688766032457,0.0597455576062202,0.0848633423447609,0.0844911709427834,0.0811866968870163,0.0859176591038704,0.143174916505814,0.0388003699481487,0.0520138554275036,0.189181685447693,0.128201574087143,0.200939953327179,0.204184398055077,1.65984451770782,1.60745584964752,10.43125,21.9229166666667,16.9148132580937,1556.16281974462,16.8854166666667,2.88509656284901,43.6875,92.5454545454545,67.4713483107124,6207.36404458554,67.90625,9.45797967774033,10.43,21.92,16.9152173913043,1556.2,16.885,2.88523771213368,0,6.12,4.28597826086957,394.31,4.7,1.08493789743029,78,120,30,0,40
8,2018,INIAGRAPE ONE 14,INIAGRAPEONE,56278.9473684211,1.1,0.0143616963177919,0.0154298916459084,0.0121460659429431,0.0268732756376266,0.0182701107114553,0.0534715242683887,0.0762519612908363,0.0732073187828064,0.0716507658362389,0.0754165053367615,0.150698319077492,0.0408044904470444,0.0490104556083679,0.162552610039711,0.112605363130569,0.199317947030067,0.184999719262123,2.08211827278137,1.57744061946869,10.43125,21.9229166666667,16.9148132580937,1556.16281974462,16.8854166666667,2.88509656284901,43.6875,92.5454545454545,67.4713483107124,6207.36404458554,67.90625,9.45797967774033,10.43,21.92,16.9152173913043,1556.2,16.885,2.88523771213368,0,6.12,4.28597826086957,394.31,4.7,1.08493789743029,140,200,70,48,50
9,2018,SABLE 14,SABLE,36081.6737588652,4.2,0.0157491993159056,0.0154246343299747,0.00749407289549708,0.0307115409523249,0.0142001919448376,0.0895715579390526,0.123146049678326,0.120670661330223,0.118539296090603,0.108289390802383,0.431235253810883,0.0441872887313366,0.0608404874801636,0.235822677612305,0.12110597640276,0.250748515129089,0.219283998012543,2.10496425628662,1.95264637470245,10.43125,21.9229166666667,16.9148132580937,1556.16281974462,16.8854166666667,2.88509656284901,43.6875,92.5454545454545,67.4713483107124,6207.36404458554,67.90625,9.45797967774033,10.43,21.92,16.9152173913043,1556.2,16.885,2.88523771213368,0,6.12,4.28597826086957,394.31,4.7,1.08493789743029,63,120,40,14.4,40
10,2019,THOMPSON 00,THOMPSON,31973.8020833333,9.6,0.0102208955213428,0.0109705654904246,0.00574408285319805,0.0202203243970871,0.008709448389709,0.0730390027165413,0.103689610958099,0.0996914058923721,0.101015895605087,0.0785614922642708,0.186082035303116,0.0326266475021839,0.0352880470454693,0.203712090849876,0.120112970471382,0.199962392449379,0.170920893549919,1.5772922039032,1.6086038351059,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,40
11,2019,THOMPSON 07,THOMPSON,27008.0882352941,3.4,0.00633303821086884,0.00602146098390222,0.00473170960322022,0.00846446957439184,0.00402378477156162,0.0369057692587376,0.0482885092496872,0.0499326139688492,0.0499952025711536,0.0889515206217766,0.120419658720493,0.0127583229914308,0.020071979612112,0.131749048829079,0.078833743929863,0.105627112090588,0.0969057679176331,1.44955468177795,1.31458842754364,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,50
12,2019,THOMPSON 08,THOMPSON,30371.9117647059,3.4,0.00718486588448286,0.0103563237935305,0.0103898467496037,0.0120401130989194,0.00826180540025234,0.0423022098839283,0.0567503571510315,0.0579424127936363,0.0584426075220108,0.0881223380565643,0.136881425976753,0.0168216116726398,0.0236467588692904,0.137689650058746,0.0820155292749405,0.103912875056267,0.0934687778353691,1.52877163887024,1.56574845314026,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,50
13,2019,THOMPSON 96,THOMPSON,27943.8421052632,9.5,0.00655613094568253,0.00824387464672327,0.00667454907670617,0.0106400875374675,0.00555469188839197,0.0372761413455009,0.0489608459174633,0.0490447171032429,0.0494866408407688,0.0791928842663765,0.142584383487701,0.0198559686541557,0.0257384404540062,0.138609603047371,0.0799836590886116,0.117034010589123,0.0980301648378372,1.6029098033905,1.59107220172882,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,40
14,2019,CRIMSON 99-00,CRIMSON,53384.9590163934,12.2,0.0159673038870096,0.0163642689585686,0.00737280864268541,0.0292577669024467,0.00942461937665939,0.0873915180563927,0.112928360700607,0.107735872268677,0.106976576149464,0.079667292535305,0.197676062583923,0.0488765053451061,0.0623461790382862,0.21624918282032,0.123803086578846,0.257175594568253,0.220626533031464,2.1198103427887,1.68305385112762,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,160,320,60,64,80
15,2019,CRIMSON 04,CRIMSON,61283.5416666667,2.4,0.0157838594168425,0.0161657650023699,0.0081134932115674,0.0288981907069683,0.00992387346923351,0.0788901448249817,0.101425014436245,0.0985001176595688,0.0964859798550606,0.0803501158952713,0.181505680084229,0.043242484331131,0.0569055788218975,0.202620670199394,0.120961114764214,0.230660676956177,0.210962787270546,1.85506856441498,1.66854417324066,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,80,160,30,32,40
16,2019,TIMCO 14 CR,TIMCO,50073.0487804878,4.1,0.0179496128112078,0.0203739143908024,0.0149403363466263,0.0331271477043629,0.0176156144589186,0.069012314081192,0.0976787135004997,0.0978131219744682,0.0971040651202202,0.0807090029120445,0.176973357796669,0.030493563041091,0.0521728470921516,0.208960995078087,0.157734334468842,0.214450746774673,0.236165463924408,1.84938681125641,1.49570620059967,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,113,100,30,14.4,50
17,2019,INIAGRAPE ONE 14,INIAGRAPEONE,46748.1818181818,1.1,0.014106459915638,0.0165803171694279,0.0120236966758966,0.0280825477093458,0.0161415468901396,0.0482528172433376,0.0673515349626541,0.0659444257616997,0.0642211064696312,0.0765242353081703,0.0946082100272179,0.0444254204630852,0.0541931912302971,0.157122358679771,0.126891195774078,0.205313205718994,0.200814440846443,2.31308650970459,1.40419661998749,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,158,200,30,62.4,0
19,2019,SABLE 14,SABLE,34794.4047619048,4.2,0.0259221512824297,0.034226443618536,0.0351580940186977,0.0265537016093731,0.0232733469456434,0.0893163755536079,0.111693039536476,0.106324404478073,0.10815642029047,0.0645515993237495,0.134312108159065,0.0439663082361221,0.059871319681406,0.240560844540596,0.106756255030632,0.233484596014023,0.134667411446571,2.35667085647583,2.22907686233521,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,81,120,30,28.8,50
20,2019,SABLE 16,SABLE,8711.25,1.9,0.0162143874913454,0.0169692747294903,0.00977444928139448,0.0278436355292797,0.0116415405645967,0.0579258725047112,0.0766138359904289,0.0729584991931915,0.0755165964365005,0.0542070604860783,0.144905284047127,0.0300729721784592,0.0475936606526375,0.165682405233383,0.127732485532761,0.190327897667885,0.207532703876495,2.77836227416992,1.77040541172028,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,81,120,30,28.8,50
21,2020,THOMPSON 00,THOMPSON,37807.8645833333,9.6,0.0170049294829369,0.0147452959790826,0.0119723910465837,0.019764319062233,0.0195085685700178,0.00334303360432386,0.00778112420812249,0.00508907111361623,0.00438645435497165,0.073295071721077,3.17054414749146,0.0372494347393513,0.028910955414176,0.0469453819096088,0.0450526028871536,0.0835714414715767,0.0693441778421402,1.5312043428421,1.3880820274353,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,50,60,30,29.5,100
22,2020,THOMPSON 07,THOMPSON,38150.5882352941,3.4,0.00908519793301821,0.00875225942581892,0.00779076619073749,0.00532956747338176,0.00666372198611498,0.0287464950233698,0.0383605472743511,0.038640309125185,0.0390679240226746,0.0598528049886227,0.0742025449872017,0.00271645584143698,0.00596148194745183,0.0760085508227348,0.0383843034505844,0.0538549013435841,0.0460394322872162,1.51161777973175,1.43232917785645,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,42,60,30,29.5,150
23,2020,THOMPSON 08,THOMPSON,34097.5,3.4,0.00828137062489986,0.00957323517650366,0.00883631501346827,0.00666051264852285,0.00723990378901362,0.0286313742399216,0.0387376733124256,0.0393889546394348,0.0389446727931499,0.0720782205462456,0.133384525775909,0.00630084471777081,0.00917642097920179,0.0791650414466858,0.0440398752689362,0.0570230260491371,0.0500015094876289,1.60469996929169,1.49359154701233,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,42,60,30,29.5,150
24,2020,THOMPSON 96,THOMPSON,36522.8947368421,9.5,0.00970146711915731,0.00959405861794949,0.00768282450735569,0.00652611441910267,0.00683131255209446,0.0259476229548454,0.0355251170694828,0.0360274501144886,0.0366932116448879,0.0677177459001541,0.0994452387094498,0.00519828870892525,0.00830237939953804,0.0778856202960014,0.0441561415791512,0.0572915337979794,0.0521206185221672,1.59584403038025,1.50717186927795,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,50,60,30,29.5,100
25,2020,CRIMSON 99-00,CRIMSON,52419.7592373489,12.2,0.0190206989645958,0.0178097300231457,0.0132545009255409,0.022496560588479,0.0161035656929016,0.0179629307240248,0.0256221424788237,0.023825092241168,0.0227449927479029,0.0654233396053314,2.82749891281128,0.0302896369248629,0.0329705365002155,0.0742406025528908,0.0834921523928642,0.0917313471436501,0.117430314421654,2.08711767196655,1.72331321239471,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,160,320,60,64,300
26,2020,CRIMSON 04,CRIMSON,52500.7656182423,2.4,0.0109611116349697,0.0114062149077654,0.00795552413910627,0.0170737821608782,0.00956043321639299,0.0303870718926191,0.0386910401284695,0.0381413549184799,0.0355277024209499,0.0530995614826679,1.66679632663727,0.0241291522979736,0.0273710563778877,0.0908862724900246,0.0649561360478401,0.107441633939743,0.108075961470604,2.06124663352966,1.77871489524841,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,80,160,30,32,100
27,2020,TIMCO 14 CR,TIMCO,74931.2195121951,4.1,0.0203593149781227,0.0215618312358856,0.0170498788356781,0.0321474261581898,0.0230534430593252,0.036255769431591,0.053649365901947,0.0531109683215618,0.0509560629725456,0.0785645097494125,2.48889064788818,0.0375486761331558,0.0466194376349449,0.138491317629814,0.120884656906128,0.152578249573708,0.179444253444672,2.12768363952637,1.56287181377411,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,80,160,30,32,200
28,2020,INIAGRAPE ONE 14,INIAGRAPEONE,24633.1818181818,1.1,0.00914734974503517,0.011671363376081,0.00931274518370628,0.0237245690077543,0.015807056799531,0.0463049188256264,0.0698430463671684,0.0672392025589943,0.0669096037745476,0.060242060571909,0.331215471029282,0.0330669470131397,0.0399051159620285,0.148661449551582,0.0942961126565933,0.166013896465302,0.156734809279442,2.07917165756226,1.75355100631714,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,140,220,30,48,200
29,2020,INIAGRAPE ONE 15,INIAGRAPEONE,26804.8333333333,3,0.00991206988692284,0.0118497908115387,0.0102433376014233,0.0238278098404408,0.0169129222631454,0.0410340875387192,0.0641458183526993,0.0611803457140923,0.0623739063739777,0.0640725195407867,0.175720423460007,0.0298349447548389,0.0383977368474007,0.14124421775341,0.0910109058022499,0.149601057171822,0.149420976638794,2.22739958763123,1.75767743587494,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,140,220,30,48,200
30,2020,SABLE 14,SABLE,50314.7256097561,4.2,0.00587777281180024,0.00592577364295721,0.00536163011565804,0.00616722367703915,0.00530714029446244,0.0235427618026733,0.0333468280732632,0.0336139388382435,0.0350378938019276,0.0266195517033339,0.30482092499733,0.00693507771939039,0.0109681459143758,0.0709692910313606,0.042224295437336,0.0518124476075172,0.0500650554895401,2.01502060890198,2.10926961898804,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,81,180,30,28.8,200
31,2020,SABLE 16,SABLE,40519.8267008986,1.9,0.00293400464579463,0.00464962935075164,0.0035453150048852,0.0101743210107088,0.00641094194725156,0.0186688657850027,0.0272110123187304,0.0266384743154049,0.0266679804772139,0.0244829133152962,0.0292887669056654,0.0121805425733328,0.0162869989871979,0.0608582049608231,0.0350333452224731,0.0616596341133118,0.0624446533620358,2.50479006767273,2.08788847923279,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,0,60,30,0,200
